frequency_mhz,distance_m,tx_power_dbm,tx_gain_dbi,rx_gain_dbi,tx_height_m,rx_height_m,obstacle_count,humidity_pct,environment,weather_condition,received_power_dbm,signal_level
5824.17,695.11,21.1,13.64,2.8,36.91,1.5,2.0,64.7,Rural,Storm,-81.04,Good
2418.02,1756.77,21.73,15.3,4.71,25.81,2.37,5.0,10.0,Suburban,Clear,-105.85,Poor
1819.46,49.21,45.51,7.09,0.37,14.14,2.03,6.0,46.8,Indoor,Clear,-94.43,Fair
2085.5,1051.32,44.16,11.1,0.41,11.44,1.92,4.0,79.4,Indoor,Clear,-146.19,Poor
2595.16,40.3,45.73,10.75,2.47,41.67,2.17,4.0,52.9,Urban,Clear,-50.64,Excellent
2403.23,10.38,20.95,2.89,4.01,21.24,1.49,1.0,29.5,Rural,Clear,-34.76,Excellent
672.65,14.02,22.88,10.72,4.39,33.57,1.73,3.0,75.3,Indoor,Fog,-63.43,Excellent
2416.19,380.54,20.36,2.18,3.65,43.64,1.75,4.0,66.8,Suburban,Clear,-98.88,Fair
2089.41,219.68,28.59,15.12,1.1,48.01,1.72,0.0,39.4,Rural,Clear,-36.83,Excellent
3486.96,53.69,28.97,13.97,3.79,48.8,1.32,2.0,28.2,Suburban,Clear,-49.51,Excellent
4985.56,10.42,44.12,6.54,1.09,42.22,1.74,0.0,69.3,Rural,Clear,-10.52,Excellent
5787.0,341.23,23.9,6.2,0.07,30.88,1.39,11.0,47.7,Dense Urban,Storm,-166.71,Poor
2590.28,1609.52,36.56,5.04,0.76,20.65,2.01,1.0,10.0,Suburban,Fog,-96.48,Fair
1806.29,15.31,40.6,17.24,4.84,10.7,2.38,9.0,30.8,Urban,Clear,-45.95,Excellent
2105.01,972.13,20.72,15.53,3.57,19.03,2.16,7.0,47.5,Indoor,Storm,-174.45,Poor
835.34,515.95,31.46,15.4,0.73,19.46,1.77,2.0,91.0,Suburban,Storm,-74.22,Good
5782.39,196.68,28.78,9.46,1.55,31.05,1.81,5.0,69.4,Suburban,Clear,-88.28,Fair
5019.58,13.5,20.72,14.98,4.42,35.1,1.99,3.0,23.8,Urban,Clear,-59.82,Excellent
4975.56,3109.51,29.69,11.47,3.57,49.21,2.43,8.0,40.6,Urban,Clear,-147.87,Poor
1800.77,194.36,19.82,6.79,1.22,25.63,2.44,6.0,83.8,Urban,Clear,-113.42,Poor
1801.23,119.82,25.93,8.89,4.89,47.54,2.12,2.0,31.9,Rural,Clear,-37.97,Excellent
5004.45,2113.96,22.69,8.55,2.91,42.29,1.77,2.0,69.4,Rural,Fog,-85.68,Fair
2423.14,1915.09,37.3,7.63,2.75,38.28,1.49,3.0,37.8,Indoor,Rain,-165.36,Poor
3507.43,918.03,29.06,5.88,2.93,17.0,1.42,1.0,47.3,Rural,Clear,-70.03,Good
2128.42,1731.48,42.56,8.37,3.66,34.72,1.21,0.0,18.9,Rural,Rain,-50.6,Excellent
2122.28,21.66,30.24,11.59,1.32,33.71,1.68,9.0,49.3,Urban,Rain,-74.52,Good
2582.88,1131.59,41.44,5.14,0.12,41.62,1.28,0.0,49.0,Rural,Clear,-53.0,Excellent
4984.47,76.8,39.54,4.27,3.25,33.17,2.1,3.0,47.3,Indoor,Clear,-109.31,Poor
1790.69,2194.53,31.26,13.04,2.37,48.54,1.39,3.0,94.7,Urban,Rain,-129.02,Poor
4993.49,,43.78,10.42,4.06,17.96,2.25,6.0,71.7,Indoor,Clear,-112.66,Poor
903.18,14.01,42.79,7.63,4.64,16.62,1.59,10.0,37.8,Dense Urban,Clear,-61.54,Excellent
2083.95,131.34,35.86,16.53,3.05,39.06,2.32,1.0,35.5,Suburban,Clear,-47.03,Excellent
5783.34,1102.86,38.55,9.38,2.98,49.83,1.22,3.0,71.5,Urban,Fog,-118.89,Poor
5792.88,224.91,43.92,7.31,3.18,19.52,1.34,1.0,32.9,Suburban,Rain,-73.23,Good
5810.32,1150.87,42.4,5.46,0.39,12.15,2.22,5.0,45.9,Suburban,Clear,-106.72,Poor
1811.29,12.45,41.37,7.17,1.82,36.29,2.03,4.0,75.6,Urban,Clear,-40.44,Excellent
5028.57,30.07,17.64,6.38,3.29,39.89,1.38,4.0,46.4,Indoor,Storm,-114.82,Poor
5782.14,332.02,23.04,15.87,2.63,30.42,2.37,1.0,41.1,Rural,Clear,-58.89,Excellent
5793.57,109.64,29.63,16.27,3.92,19.12,2.08,2.0,41.0,Indoor,Clear,-110.65,Poor
727.88,685.13,38.78,8.6,0.59,29.85,1.85,4.0,37.4,Suburban,Clear,-75.54,Good
3511.4,3961.91,31.49,6.18,3.18,22.31,2.14,2.0,76.1,Rural,Clear,-84.55,Good
5805.54,603.88,43.06,4.09,4.2,18.71,2.02,6.0,58.6,Indoor,Clear,-152.14,Poor
3502.38,133.8,29.88,13.46,3.32,30.05,1.2,2.0,49.3,Rural,Storm,-49.8,Excellent
874.53,290.95,35.27,16.07,0.39,11.91,2.37,5.0,51.6,Indoor,Clear,-124.43,Poor
3523.6,2908.65,44.59,8.58,3.32,38.67,2.28,4.0,69.1,Urban,Clear,-127.65,Poor
857.53,655.21,,16.0,4.25,40.62,1.95,5.0,44.8,Indoor,Rain,-137.31,Poor
2104.3,1471.49,37.91,5.96,0.74,49.41,1.88,8.0,54.8,Urban,Clear,-133.63,Poor
2602.37,65.13,44.77,11.74,3.09,45.15,2.25,2.0,36.2,Rural,Rain,-22.75,Excellent
2093.51,1020.71,29.15,3.3,2.43,21.79,1.39,6.0,86.2,Dense Urban,Clear,-156.09,Poor
2585.28,23.79,44.76,11.01,1.12,22.17,2.43,6.0,63.3,Dense Urban,Clear,-65.17,Excellent
915.32,1055.9,40.7,12.22,2.21,27.75,2.42,0.0,29.0,Rural,Clear,-38.13,Excellent
2600.57,2394.97,43.89,12.31,2.11,38.97,1.76,1.0,43.3,Rural,Clear,-51.8,Excellent
2572.04,2689.68,42.58,14.46,2.86,11.64,,2.0,42.0,Suburban,Clear,-92.44,Fair
2593.95,20.64,44.86,3.52,3.74,48.47,2.06,0.0,50.9,Rural,Clear,-9.65,Excellent
925.72,1737.11,42.54,6.46,0.48,38.11,2.23,2.0,91.6,Rural,Clear,-51.64,Excellent
1792.43,19.8,37.49,13.09,1.01,44.03,2.28,10.0,45.6,Dense Urban,Storm,-73.98,Good
894.79,195.51,42.15,11.47,3.21,37.6,2.12,7.0,51.0,Dense Urban,Fog,-94.67,Fair
2107.44,695.19,29.97,17.19,0.62,46.83,2.26,4.0,40.1,Urban,Clear,-107.73,Poor
2418.1,202.76,45.59,14.55,,42.68,1.56,3.0,57.5,Urban,Clear,-70.04,Good
1810.11,82.68,35.87,9.54,3.28,27.44,1.84,3.0,40.9,Suburban,Fog,-54.14,Excellent
2121.0,700.83,43.36,10.54,1.68,38.35,2.35,0.0,39.6,Rural,Rain,-42.08,Excellent
876.84,607.7,22.04,12.56,4.94,47.68,2.1,8.0,44.8,Urban,Rain,-116.19,Poor
925.48,374.29,23.86,2.16,2.37,47.8,2.19,1.0,56.3,Suburban,Clear,-75.76,Good
2624.24,266.82,36.54,7.83,4.81,46.01,1.79,3.0,51.0,Suburban,Clear,-67.62,Excellent
5001.15,803.1,43.42,3.95,0.89,40.0,1.88,0.0,53.5,Rural,Clear,-57.1,Excellent
907.48,122.4,43.93,5.83,4.68,35.39,1.38,9.0,71.4,Urban,Storm,-82.44,Good
4982.77,15.33,23.96,15.27,2.88,31.99,2.05,7.0,29.5,Indoor,Clear,-86.69,Fair
2396.88,282.21,49.38,10.78,4.95,17.6,1.98,7.0,57.8,Indoor,Clear,-120.67,Poor
832.16,896.57,37.03,15.77,2.99,28.35,2.47,1.0,77.9,Rural,Clear,-37.27,Excellent
1771.32,64.18,37.27,16.22,4.66,15.39,1.85,6.0,76.7,Urban,Clear,-67.12,Excellent
728.85,23.98,46.72,14.9,1.75,16.14,1.82,7.0,57.8,Urban,Clear,-41.84,Excellent
685.55,2890.89,44.53,14.19,3.16,16.31,1.88,1.0,67.5,Suburban,Clear,-75.08,Good
1805.59,2144.05,24.44,4.66,0.16,28.91,2.33,4.0,79.2,Suburban,Clear,-114.74,Poor
2088.02,466.8,20.48,6.31,2.92,13.48,1.93,5.0,39.2,Dense Urban,Rain,-148.89,Poor
3492.24,1327.48,22.95,13.27,1.87,44.37,1.81,3.0,47.1,Suburban,Fog,-104.97,Poor
843.87,4118.85,24.26,6.82,4.12,46.26,1.57,6.0,42.9,Dense Urban,Clear,-167.46,Poor
4990.1,343.88,22.89,8.0,2.48,37.04,2.5,2.0,50.1,Rural,Fog,-66.8,Excellent
908.24,45.61,35.07,16.98,2.62,30.73,2.1,5.0,37.8,Indoor,Storm,-83.41,Good
877.66,529.83,43.75,13.29,4.92,48.15,1.35,10.0,45.8,Dense Urban,Clear,-112.33,Poor
2595.72,2940.77,36.56,3.71,4.45,22.87,1.37,3.0,65.2,Suburban,Clear,-108.81,Poor
3528.4,728.94,30.18,13.54,4.66,34.16,1.93,13.0,46.8,Dense Urban,Storm,-156.96,Poor
2610.07,11.77,26.71,14.7,0.85,41.93,2.05,5.0,57.6,Urban,Clear,-51.65,Excellent
856.43,2987.54,42.82,16.61,4.4,39.45,1.62,3.0,39.5,Suburban,Clear,-74.29,Good
834.23,1081.8,37.07,12.96,2.14,43.76,1.22,2.0,70.6,Suburban,Clear,-71.72,Good
1773.78,121.49,19.39,3.53,4.26,19.32,2.02,3.0,23.9,Urban,Clear,-100.78,Poor
2121.12,4626.06,30.93,14.24,2.54,42.07,1.38,4.0,50.1,Urban,Clear,-136.83,Poor
5804.44,886.73,23.42,12.5,3.33,11.42,1.9,1.0,73.8,Suburban,Clear,-101.17,Poor
894.86,1689.82,29.04,9.3,1.25,32.06,2.38,2.0,48.2,Indoor,Rain,-158.96,Poor
868.72,3512.19,18.48,14.17,0.97,10.39,1.84,4.0,37.8,Indoor,Clear,-188.48,Poor
5788.63,12.79,22.4,10.4,2.79,23.97,1.41,7.0,77.1,Urban,Fog,-76.46,Good
867.02,1230.65,41.73,16.92,0.72,33.17,1.89,9.0,40.1,Urban,Clear,-109.34,Poor
689.68,110.34,22.65,16.91,3.12,38.42,1.33,5.0,49.0,Dense Urban,Clear,-92.11,Fair
2125.25,2216.19,20.21,5.61,0.16,29.92,2.24,5.0,48.0,Suburban,Rain,-126.58,Poor
2086.08,2355.67,22.25,9.05,1.0,47.93,1.88,2.0,45.2,Suburban,Clear,-109.6,Poor
2578.25,1723.52,48.18,5.18,1.38,30.46,1.7,1.0,77.3,Rural,Rain,-58.83,Excellent
5011.89,1267.77,47.74,7.29,0.84,12.87,1.91,1.0,24.8,Rural,Clear,-61.24,Excellent
5779.77,1392.34,36.66,5.57,0.59,17.26,1.45,2.0,41.3,Suburban,Clear,-104.51,Poor
926.96,63.15,41.55,10.19,3.82,43.81,1.59,0.0,52.5,Rural,Clear,-9.59,Excellent
5809.33,125.09,45.96,2.01,2.09,47.81,1.65,2.0,65.2,Suburban,Storm,-69.79,Excellent
2583.85,20.44,22.8,14.66,1.27,36.76,2.02,1.0,32.0,Suburban,Rain,-43.96,Excellent
682.53,1744.78,29.91,4.54,1.52,39.76,1.97,9.0,67.4,Dense Urban,Storm,-158.62,Poor
5825.43,554.05,19.4,6.39,3.97,34.76,1.36,4.0,63.2,Indoor,Clear,-167.16,Poor
856.47,450.51,35.43,4.8,1.13,35.54,2.35,2.0,28.0,Suburban,Rain,-74.35,Good
2423.62,46.15,46.05,7.66,3.81,46.58,1.53,2.0,43.0,Rural,Clear,-16.73,Excellent
3476.61,457.05,19.47,3.23,3.65,27.43,2.33,1.0,49.8,Suburban,Clear,-95.47,Fair
925.52,168.59,42.61,15.74,0.34,36.68,1.65,2.0,77.4,Rural,Clear,-21.84,Excellent
901.2,4855.13,30.14,8.64,4.53,36.95,1.87,9.0,80.4,Urban,Rain,-150.22,Poor
2110.11,2134.99,45.9,16.79,2.82,25.85,1.82,9.0,70.3,Dense Urban,Rain,-147.39,Poor
4992.37,262.79,37.11,2.75,4.19,27.95,2.06,4.0,44.0,Suburban,Fog,-83.54,Good
873.55,1520.54,29.4,4.76,1.59,22.81,1.54,9.0,59.9,Dense Urban,Clear,-160.34,Poor
2627.48,27.8,20.54,15.37,3.45,48.15,2.05,7.0,60.6,Indoor,Clear,-92.18,Fair
2129.68,18.78,35.92,9.42,3.01,15.27,1.76,0.0,31.5,Rural,Clear,-16.3,Excellent
841.87,503.63,44.37,2.95,1.35,20.15,2.16,3.0,51.4,Urban,Clear,-92.05,Fair
3526.63,915.32,18.67,2.75,4.26,40.91,1.92,4.0,85.2,Suburban,Clear,-111.34,Poor
4980.06,13.91,18.98,16.32,4.07,23.71,2.22,7.0,32.6,Urban,Clear,-69.1,Excellent
2379.28,34.87,44.07,6.19,3.35,37.72,2.35,2.0,61.4,Rural,Clear,-18.28,Excellent
824.39,281.88,20.46,8.57,4.34,39.08,1.74,1.0,55.5,Rural,Clear,-47.2,Excellent
843.48,14.78,37.76,16.35,1.1,32.11,1.45,1.0,37.0,Rural,Clear,1.13,Excellent
2073.14,139.48,38.91,12.68,3.55,26.34,1.29,11.0,69.4,Dense Urban,Clear,-111.6,Poor
2393.68,200.04,30.84,14.33,1.44,38.05,1.65,3.0,44.1,Suburban,Rain,-69.66,Excellent
2378.3,3075.65,29.28,9.54,4.7,10.41,1.95,7.0,79.2,Indoor,Clear,-190.2,Poor
913.83,71.12,40.43,13.12,2.82,38.34,2.11,1.0,98.0,Suburban,Storm,-35.92,Excellent
2420.0,28.53,23.29,11.35,4.25,33.05,2.04,1.0,56.2,Suburban,Clear,-45.06,Excellent
911.27,10.48,20.59,4.72,0.9,43.74,1.44,0.0,91.4,Rural,Clear,-22.33,Excellent
2582.03,21.29,45.87,11.16,1.59,39.64,1.84,5.0,57.5,Indoor,Fog,-70.74,Good
3516.01,1063.08,18.8,16.81,3.82,32.48,2.2,8.0,11.8,Dense Urban,Clear,-159.24,Poor
2584.97,158.79,19.58,7.52,1.79,41.24,2.22,1.0,49.0,Rural,Clear,-57.5,Excellent
715.57,34.38,45.22,9.9,0.45,16.79,1.98,5.0,53.8,Dense Urban,Clear,-60.59,Excellent
5804.04,3297.72,35.12,8.66,3.29,25.86,1.37,9.0,90.2,Dense Urban,Rain,-183.25,Poor
692.0,1335.19,22.47,13.02,0.55,31.27,1.77,2.0,57.2,Rural,Clear,-61.79,Excellent
5775.01,20.35,19.81,12.03,2.78,40.86,1.2,1.0,11.3,Rural,Clear,-39.63,Excellent
719.65,53.2,29.29,9.63,4.18,17.91,2.09,4.0,63.6,Urban,Rain,-67.88,Excellent
2426.38,1961.63,20.7,2.76,2.92,38.23,1.69,1.0,57.0,Suburban,Clear,-111.99,Poor
859.96,739.35,35.89,6.23,2.5,21.04,1.46,2.0,51.4,Rural,Clear,-51.36,Excellent
727.87,3564.5,30.57,7.03,1.14,17.94,1.5,7.0,54.9,Dense Urban,Clear,-163.69,Poor
2626.05,16.06,46.48,13.72,0.81,25.96,1.21,6.0,78.0,Dense Urban,Rain,-56.33,Excellent
3481.68,1238.26,40.93,8.34,0.09,17.87,2.29,2.0,58.2,Rural,Rain,-65.93,Excellent
863.87,16.08,30.35,8.05,4.0,27.45,1.21,0.0,58.9,Rural,Rain,-13.32,Excellent
5790.96,81.03,35.42,9.13,0.15,31.69,1.66,2.0,45.0,Rural,Clear,-46.28,Excellent
1799.25,1061.77,41.25,8.91,4.29,24.86,2.03,5.0,29.7,Urban,Rain,-113.69,Poor
1779.42,829.84,23.44,13.48,1.98,47.62,2.26,5.0,,Suburban,Clear,-92.9,Fair
928.49,10.13,36.39,12.72,4.55,36.96,2.44,2.0,43.8,Suburban,Storm,-13.74,Excellent
2113.57,,20.56,14.21,0.78,26.15,1.56,5.0,58.0,Urban,Clear,-74.26,Good
836.01,1262.84,46.57,5.32,4.05,47.87,1.2,2.0,14.6,Suburban,Fog,-69.33,Excellent
2092.29,21.9,43.86,13.86,4.33,22.71,2.16,9.0,57.1,Urban,Clear,-51.87,Excellent
895.35,,47.11,6.74,2.09,35.57,1.86,2.0,53.9,Rural,Clear,-14.75,Excellent
714.85,31.36,23.43,2.0,4.91,28.81,1.74,7.0,56.3,Urban,Fog,-74.75,Good
1825.54,19.99,42.12,12.23,1.06,44.9,2.12,2.0,59.7,Rural,Clear,-6.24,Excellent
2589.29,1811.46,36.8,2.19,0.56,27.54,2.49,2.0,64.6,Rural,Clear,-73.8,Good
3498.35,14.64,47.15,3.57,4.86,11.58,1.49,1.0,66.2,Suburban,Clear,-25.59,Excellent
1805.59,279.76,19.52,2.66,1.28,22.31,2.02,9.0,51.2,Dense Urban,Storm,-154.71,Poor
1793.6,740.45,33.17,11.7,0.14,22.63,1.97,3.0,73.8,Suburban,Clear,-86.36,Fair
3500.25,14.3,22.24,5.33,1.97,25.8,2.0,2.0,53.4,Rural,Clear,-38.78,Excellent
2576.34,512.39,46.18,14.95,4.96,39.23,1.89,8.0,28.0,,Clear,-96.26,Fair
4980.06,79.73,22.66,7.7,4.2,38.32,2.47,4.0,69.1,Urban,Rain,-99.01,Fair
5794.07,1777.11,19.72,7.36,0.48,14.34,1.53,3.0,51.1,Urban,Fog,-152.39,Poor
5024.9,1421.87,19.1,10.24,1.8,12.26,2.33,5.0,47.6,Urban,Clear,-151.56,Poor
5790.96,1389.08,46.19,14.4,2.68,17.58,2.06,6.0,84.5,Urban,Fog,-122.51,Poor
2084.99,119.12,38.03,13.14,3.98,27.98,2.38,0.0,50.6,Rural,Clear,-25.04,Excellent
1814.57,1659.71,17.98,5.3,0.96,33.02,2.24,8.0,60.8,Urban,Clear,-152.99,Poor
1826.95,501.54,30.96,14.22,0.45,28.39,2.06,2.0,75.9,Suburban,Rain,-80.55,Good
897.55,105.21,31.4,10.11,3.67,42.48,1.26,,44.5,Urban,Storm,-70.93,Good
3470.52,16.51,43.86,17.8,0.11,30.31,1.99,1.0,69.8,Rural,Storm,-13.63,Excellent
3511.29,15.15,22.81,10.27,2.58,39.59,1.49,4.0,58.4,Urban,Clear,-64.56,Excellent
4994.9,47.7,20.8,6.58,3.53,49.54,1.64,8.0,81.2,Dense Urban,Storm,-119.57,Poor
860.42,64.35,44.95,14.18,3.33,36.26,1.72,4.0,43.8,Indoor,Fog,-73.69,Good
2086.66,3186.92,29.91,2.47,2.55,34.73,2.34,7.0,42.3,Indoor,Clear,-196.19,Poor
870.14,4998.08,20.04,13.59,3.91,40.58,2.42,0.0,60.8,Rural,Rain,-68.9,Excellent
4990.67,24.42,33.2,10.69,2.95,30.19,2.2,6.0,35.5,Urban,Rain,-70.55,Good
912.29,3503.51,30.46,4.81,4.12,46.7,1.4,0.0,80.0,Rural,Fog,-63.6,Excellent
843.59,807.11,21.49,2.39,2.9,35.32,1.71,1.0,49.4,Suburban,Clear,-90.97,Fair
2383.15,221.68,24.31,2.75,2.16,46.04,1.21,3.0,89.5,Urban,Fog,-108.5,Poor
4997.84,3772.86,20.6,3.31,2.99,29.49,2.31,13.0,35.1,Dense Urban,Rain,-211.38,Poor
5815.14,843.79,45.02,9.8,2.13,19.21,1.38,1.0,75.9,Suburban,Clear,-84.07,Good
677.17,400.18,18.34,13.32,1.05,43.67,2.04,2.0,50.0,Suburban,Clear,-74.11,Good
1811.51,36.77,37.36,4.14,2.36,17.21,1.89,3.0,43.0,Indoor,Fog,-93.39,Fair
860.04,45.68,19.91,4.54,4.74,48.5,1.53,4.0,63.9,Urban,Storm,-76.65,Good
1792.24,2884.8,41.13,15.02,2.94,46.62,1.95,9.0,57.8,Urban,Clear,-131.24,Poor
2428.22,38.05,29.87,5.65,3.64,25.24,1.59,9.0,66.2,Urban,Storm,-89.08,Fair
923.68,12.22,45.77,15.25,3.29,44.55,1.61,5.0,40.9,Urban,Fog,-21.72,Excellent
688.97,52.3,19.91,3.52,2.31,46.38,1.37,3.0,24.0,Suburban,Rain,-62.05,Excellent
2371.87,198.16,23.74,15.39,2.04,25.09,1.91,0.0,68.0,Rural,Clear,-45.68,Excellent
688.5,107.38,27.36,13.72,0.99,45.57,2.37,4.0,41.6,Urban,Fog,-74.8,Good
882.28,3355.09,18.33,4.36,0.08,36.79,1.65,7.0,56.0,Indoor,Clear,-197.42,Poor
702.84,134.81,29.27,7.41,4.32,22.63,1.95,4.0,67.3,Indoor,Clear,-109.09,Poor
725.12,2509.15,31.99,7.33,1.39,28.55,1.69,2.0,58.1,Rural,Clear,-63.6,Excellent
2122.22,402.7,33.55,4.14,2.96,46.74,1.57,2.0,51.0,Suburban,Clear,-79.22,Good
4988.35,259.77,37.01,8.03,2.31,35.56,1.84,12.0,43.9,Dense Urban,Rain,-137.69,Poor
3495.72,27.06,23.07,12.85,0.55,35.92,1.53,5.0,76.9,Urban,Clear,-73.49,Good
672.19,53.89,19.33,13.69,0.18,39.06,2.1,2.0,70.4,Indoor,Clear,-92.47,Fair
702.65,2190.07,31.36,5.25,4.71,39.88,2.39,3.0,78.0,Suburban,Clear,-92.5,Fair
1773.8,1273.74,37.67,13.55,1.81,23.47,1.74,7.0,32.8,Urban,Rain,-120.95,Poor
2626.32,161.28,30.42,6.27,1.57,43.99,2.08,5.0,42.0,Indoor,Clear,-127.52,Poor
3522.02,2840.69,28.13,2.68,0.42,33.51,1.52,5.0,47.3,Urban,Rain,-158.05,Poor
4982.85,1625.32,48.97,5.11,0.01,48.97,1.87,2.0,61.9,Suburban,Clear,-89.41,Fair
1811.96,20.07,39.28,7.48,3.62,32.18,1.97,6.0,88.6,Dense Urban,Clear,-64.35,Excellent
854.08,431.9,20.44,2.57,4.43,17.77,2.29,0.0,56.1,Rural,Clear,-59.21,Excellent
718.08,1432.37,31.49,3.52,1.27,12.76,2.1,0.0,46.4,,Clear,-60.24,Excellent
848.54,1519.49,20.08,7.7,2.24,37.52,1.58,3.0,60.0,Suburban,Clear,-101.48,Poor
681.51,17.64,47.23,16.79,3.1,32.52,2.21,6.0,27.7,Urban,Clear,-25.74,Excellent
5008.39,40.38,41.04,12.17,0.83,44.72,2.3,7.0,12.8,Urban,Storm,-76.41,Good
874.82,130.25,26.59,16.95,1.85,44.02,1.91,5.0,31.3,Dense Urban,Clear,-91.82,Fair
5005.08,47.77,21.1,2.6,2.45,25.14,1.94,3.0,46.7,Urban,Fog,-95.15,Fair
2382.76,19.68,41.79,15.89,3.22,49.73,2.08,11.0,63.6,Dense Urban,Clear,-65.97,Excellent
2411.1,497.87,22.03,4.17,4.91,43.94,1.81,5.0,77.3,Indoor,Clear,-155.69,Poor
2119.68,234.24,43.67,5.79,2.48,12.84,1.95,2.0,81.5,Rural,Clear,-42.16,Excellent
4976.57,26.2,45.61,3.61,1.29,23.51,2.1,7.0,73.0,Indoor,Fog,-98.33,Fair
694.02,382.5,22.96,8.58,3.27,36.01,1.55,9.0,28.8,Urban,Rain,-116.19,Poor
714.01,14.7,35.22,5.24,0.57,11.77,1.31,2.0,50.7,Suburban,Clear,-29.87,Excellent
2079.82,108.1,18.09,13.83,0.03,21.56,1.61,1.0,83.3,Rural,Clear,-50.81,Excellent
1803.99,1377.15,37.06,14.08,1.88,32.07,1.72,2.0,26.9,Indoor,Clear,-144.98,Poor
2410.31,2524.74,42.19,6.65,0.35,48.32,2.36,9.0,55.2,Urban,Clear,-136.7,Poor
3491.29,45.91,20.01,14.8,2.39,44.76,2.38,6.0,55.5,Urban,Clear,-82.41,Good
2419.92,2088.28,46.82,4.62,1.63,11.41,2.0,2.0,70.9,Rural,Clear,-63.98,Excellent
900.64,2551.69,25.46,2.64,4.47,41.7,1.33,9.0,10.0,Dense Urban,Clear,-173.56,Poor
1807.62,434.47,29.97,4.64,0.89,15.9,1.38,9.0,67.1,Urban,Clear,-128.85,Poor
3478.45,4475.78,25.72,5.93,3.47,46.87,1.2,1.0,30.7,Rural,Clear,-84.33,Good
871.39,46.18,46.61,2.81,3.16,36.6,1.78,0.0,72.4,Rural,Clear,-8.79,Excellent
2373.04,15.35,44.03,3.76,4.98,15.78,2.08,3.0,29.8,Indoor,Clear,-62.99,Excellent
2424.24,1889.85,47.58,6.84,2.84,49.38,2.42,0.0,57.2,Rural,Fog,-46.8,Excellent
3522.96,211.35,31.08,15.64,4.04,14.33,1.49,6.0,15.7,Indoor,Clear,-128.95,Poor
3518.46,86.11,35.8,15.69,1.76,17.91,1.38,2.0,34.3,Rural,Fog,-35.37,Excellent
2081.98,14.1,38.62,17.9,0.36,13.01,1.55,4.0,64.5,Urban,Clear,-42.73,Excellent
1801.53,14.94,22.44,3.57,2.02,24.94,1.91,1.0,41.4,Suburban,Storm,-52.21,Excellent
1817.77,17.57,46.45,2.03,3.36,16.97,1.25,8.0,66.9,Urban,Storm,-61.22,Excellent
2110.48,31.31,46.2,11.05,1.27,49.68,2.28,0.0,61.0,Rural,Clear,-4.69,Excellent
876.93,4159.9,47.72,11.65,0.69,31.4,2.0,5.0,51.8,Dense Urban,Rain,-144.02,Poor
2623.73,57.48,30.59,,0.52,41.06,2.2,,11.7,Suburban,Rain,-63.1,Excellent
879.64,1603.93,17.92,14.75,2.64,21.9,2.44,13.0,58.1,Dense Urban,Clear,-172.88,Poor
2580.31,11.28,23.14,17.3,1.67,20.51,2.15,6.0,69.0,Indoor,Clear,-77.1,Good
3524.06,73.89,38.25,7.31,3.82,29.71,2.25,4.0,65.1,Urban,Clear,-77.17,Good
5799.08,2791.17,42.17,17.13,3.19,41.1,2.05,4.0,37.9,Indoor,Clear,-162.88,Poor
842.37,31.58,41.29,3.67,4.69,35.19,1.56,9.0,59.5,Urban,Clear,-60.37,Excellent
3503.22,58.42,44.42,9.61,4.9,29.19,1.47,5.0,50.9,Suburban,Rain,-53.01,Excellent
728.88,1701.14,41.47,5.15,0.0,15.72,2.47,2.0,57.7,Suburban,Clear,-84.49,Good
1777.18,21.26,47.2,11.35,1.18,29.86,1.74,4.0,79.1,Suburban,Clear,-25.53,Excellent
865.42,13.92,47.6,3.14,1.21,35.63,1.86,8.0,60.4,Dense Urban,Rain,-53.51,Excellent
840.06,4047.08,29.03,10.07,4.4,12.59,1.47,7.0,44.3,Dense Urban,Fog,-169.35,Poor
827.02,123.74,41.89,4.77,0.66,35.01,1.35,2.0,65.4,Rural,Clear,-31.76,Excellent
695.32,596.45,22.29,8.68,2.09,48.44,1.78,2.0,56.7,Suburban,Clear,-82.19,Good
5002.93,22.03,41.52,13.01,0.27,18.23,2.02,0.0,74.8,Rural,Clear,-19.13,Excellent
682.36,39.29,20.34,7.34,2.39,19.2,2.34,7.0,32.6,Urban,Clear,-78.15,Good
1794.32,174.37,20.56,10.65,0.19,27.8,1.63,4.0,31.3,Urban,Clear,-99.82,Fair
2608.14,664.08,24.09,17.54,3.62,38.74,1.72,3.0,50.0,Suburban,Clear,-87.52,Fair
5804.59,61.87,35.75,16.01,2.59,29.39,2.33,3.0,20.1,Urban,Rain,-74.36,Good
5013.39,2441.18,47.26,17.95,4.99,15.97,2.12,4.0,46.3,Suburban,Clear,-90.17,Fair
870.18,1283.17,35.52,4.83,4.93,39.1,1.57,9.0,58.6,Urban,Clear,-123.72,Poor
5794.55,308.06,38.26,9.91,3.92,31.21,2.39,7.0,76.7,Dense Urban,Clear,-126.83,Poor
2595.38,173.54,40.77,14.55,1.46,40.71,1.26,1.0,47.4,Rural,Clear,-30.4,Excellent
849.8,470.03,48.35,16.86,0.56,20.47,2.04,5.0,72.0,Urban,Clear,-82.87,Good
2103.98,943.49,36.22,5.85,0.78,49.32,2.46,6.0,59.1,Urban,Clear,-123.1,Poor
5776.5,23.13,43.9,17.8,3.45,16.41,1.28,3.0,52.0,Suburban,Clear,-31.88,Excellent
1788.76,2001.03,31.02,9.06,0.67,48.6,1.92,2.0,35.1,Suburban,Rain,-101.64,Poor
